model,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
Model 2,vote_total_2014_nona,0.009356319705592676,0.025213318072872602,0.3710864107036862,0.7136732977534352,-0.04254941731289629,0.061262056724081644,25.211344739534617,vote_total_2018
Model 2,vote_2014_missingTRUE,-1.7367612290427525,41.35865097677697,-0.0419926953134412,0.9666547036959539,-84.59809989832677,81.12457744024125,55.69525859045214,vote_total_2018
Model 2,vote_total_2012_nona,-0.0037667149714707086,0.03510921622963858,-0.10728564678954339,0.9149832914810921,-0.07425131916850326,0.06671788922556184,51.00263732378875,vote_total_2018
Model 2,vote_2012_missingTRUE,-26.884513919632347,49.83504082196698,-0.539470089242544,0.5915231542216873,-126.53256192149968,72.76353408223497,61.09928933160471,vote_total_2018
Model 2,cd_jumble15_16,-85.88361673742888,32.327876582157295,-2.6566426817167006,0.09928342282070157,-207.05956693725858,35.292333462400805,2.3459348042615016,vote_total_2018
Model 2,cd_jumble16,57.94192436050061,45.41338742295245,1.2758776133756562,0.2071945166740356,-33.00480504698493,148.88865376798614,56.76987942509394,vote_total_2018
Model 2,cd_jumble26,-78.57438806913376,30.58135432082254,-2.569356060716815,0.01459526672550467,-140.6518292403038,-16.496946897963717,35.0950274669167,vote_total_2018
Model 2,cd_jumble26_27,-69.18063321816024,29.736593824809276,-2.3264477978120937,0.04838586162836563,-137.7365369399273,-0.6247294963931722,8.011281463414191,vote_total_2018
Model 2,cd_jumble27,-44.071776024482865,38.07803931041317,-1.1574066528270692,0.25239807253029894,-120.48195660675992,32.3384045577942,51.97129195265595,vote_total_2018
Model 2,cd_jumble27_26,-29.451978130132108,46.625375066352376,-0.6316727337467875,0.5399217987895117,-131.50019388429598,72.59623762403176,11.530913759688707,vote_total_2018
Model 3,(Intercept),1568.8067194078494,91.5977032682506,17.12714034776051,9.765875238928504e-18,1382.2735511095952,1755.3398877061036,32.19915188951837,vote_total_2018
Model 3,treatmentvideo_1,-159.44585637169507,142.8199242185158,-1.1164118539073122,0.26965494127574335,-446.4053319068261,127.51361916343598,49.32555752260174,vote_total_2018
Model 3,treatmentvideo_2,102.94762930116795,90.25316399835982,1.1406539642536944,0.2597784139953605,-78.60609016924371,284.5013487715796,47.120216242808716,vote_total_2018
Model 3,cd_jumble15_16,-309.7436763003639,109.0492484788188,-2.840401750778934,0.0906711425409352,-729.0533062084539,109.5659536077261,2.2717833845660365,vote_total_2018
Model 3,cd_jumble16,177.2860502068944,188.2522497231333,0.9417473122771859,0.35014598191584356,-199.37242823921179,553.9445286530006,59.25113329214265,vote_total_2018
Model 3,cd_jumble26,-519.381140775327,120.3443713037923,-4.315790885343719,1.570411275362345e-4,-765.0704307135652,-273.69185083708885,30.254612320933134,vote_total_2018
Model 3,cd_jumble26_27,-408.4663224220582,136.89442781540498,-2.9838053231272044,0.022820836738989037,-738.7948460999125,-78.13779874420396,6.368277469820748,vote_total_2018
Model 3,cd_jumble27,-521.7648858191724,125.54818483678886,-4.155893504135169,1.718290696745121e-4,-775.7276832598977,-267.802088378447,38.9155347934647,vote_total_2018
Model 3,cd_jumble27_26,-465.2822946873901,112.82530370407609,-4.123917945816091,0.003501999340675701,-726.5568511372262,-204.00773823755395,7.811157062294956,vote_total_2018
Model 4,(Intercept),45.31109015915394,56.77620611327,0.7980647750354637,0.4289809937325245,-69.00915926040875,159.63133957871665,45.474144079579546,vote_total_2018
Model 4,treatmentvideo_1,3.500956430176096,30.617428910821552,0.11434521299529182,0.9094285444258028,-58.017531199588404,65.0194440599406,49.30223978437568,vote_total_2018
Model 4,treatmentvideo_2,14.439900124496443,26.763512191064102,0.539536814952026,0.5920608531719458,-39.39981665467671,68.2796169036696,47.05048558200788,vote_total_2018
Model 4,vote_total_2016_nona,0.8687621397422308,0.02080551929003887,41.75633050207841,2.469046728632988e-46,0.8271525109873558,0.9103717684971059,60.53803208488772,vote_total_2018
Model 4,vote_2016_missingTRUE,781.6035808723351,137.28276714007924,5.693384516898687,2.9226663839377912e-5,491.364685594375,1071.8424761502952,16.55255390669625,vote_total_2018
Model 4,vote_total_2014_nona,0.009333141846764512,0.025242589300752145,0.3697378955686775,0.7146660881738384,-0.04263335776806591,0.06129964146159493,25.20649058924019,vote_total_2018
Model 4,vote_2014_missingTRUE,-0.6606189511232183,41.425694742785105,-0.015947082003694695,0.9873329742505486,-83.63604652181384,82.31480861956742,56.31403621901007,vote_total_2018
Model 4,vote_total_2012_nona,-0.003559612235077597,0.035370655862782055,-0.10063743937592957,0.9202317985771968,-0.07456448816755172,0.06744526369739652,51.138784002478005,vote_total_2018
Model 4,vote_2012_missingTRUE,-27.401719027183667,49.191684198219264,-0.5570396597271945,0.579525828094708,-125.7541360983661,70.95069804399876,61.3837364657489,vote_total_2018
Model 4,cd_jumble15_16,-88.00673150881606,32.38338764559853,-2.717650558118113,0.09262528498654163,-207.15332508866823,31.13986207103609,2.4036820414904736,vote_total_2018
Model 4,cd_jumble16,59.7254489496605,46.602401200369634,1.2815959566732966,0.2051956284377352,-33.6029696643795,153.05386756370052,56.75532045498477,vote_total_2018
Model 4,cd_jumble26,-78.59456739130334,31.11523490147255,-2.5259191402596097,0.01621263097186261,-141.75909814129383,-15.43003664131286,35.04274609810237,vote_total_2018
Model 4,cd_jumble26_27,-70.33324924064365,30.69796843343577,-2.291136932828354,0.050731493858146834,-140.95046534429605,0.2839668630087431,8.113784822268805,vote_total_2018
Model 4,cd_jumble27,-43.5652018917449,38.17746401094475,-1.1411235141039118,0.25910225313875174,-120.19339646496962,33.062992681479834,51.44970857701675,vote_total_2018
Model 4,cd_jumble27_26,-28.948802708500768,46.23610804923799,-0.6261081204688003,0.5434794659343916,-130.18456672274127,72.28696130573974,11.492178348421596,vote_total_2018
